mes,fecha,semana,hora,recibidas,atendidas,abandonada,atendidas_sla,aht_seg,tme_seg,dia_sem
202602,20260213,Sem07,1,3,3,0,3,21.7539047619048,0.211785714285714,5
202602,20260213,Sem07,21,82,60,22,33,38.4350760368664,23.540232718894,5
202602,20260213,Sem07,13,1051,1047,4,1015,200.60943880597,3.55503159203979,5
202602,20260213,Sem07,12,1165,1163,2,1157,202.474346620046,1.23611647241492,5
202602,20260213,Sem07,4,6,6,0,6,38.1032307692308,0.45074358974359,5
202602,20260213,Sem07,8,548,546,2,534,188.117994543651,2.47897619047619,5
202602,20260213,Sem07,16,964,964,0,964,193.768413606911,0.977561825053997,5
202602,20260213,Sem07,5,6,6,0,6,35.6969393939394,0.507212121212121,5
202602,20260213,Sem07,6,11,11,0,11,35.4191720430108,0.28994623655914,5
202602,20260213,Sem07,14,923,920,3,917,204.87414574115,1.12362057522124,5
202602,20260213,Sem07,17,899,897,2,859,205.032567460318,3.10300719822812,5
202602,20260213,Sem07,11,1214,1209,5,1134,207.027788831936,5.31105250077352,5
202602,20260213,Sem07,23,21,21,0,21,58.1936153846154,0.369496503496503,5
202602,20260213,Sem07,15,1005,1003,2,992,183.221074035272,1.55205866946045,5
202602,20260213,Sem07,19,385,380,5,355,205.970510167464,4.70438516746412,5
202602,20260213,Sem07,18,682,644,38,415,206.687891575092,39.3127263736264,5
202602,20260213,Sem07,20,83,44,39,13,27.693713592233,19.4884045307443,5
202602,20260213,Sem07,22,46,46,0,46,66.2486313364055,0.268184331797235,5
202602,20260214,Sem07,8,104,49,55,20,20.218251984127,18.0640882936508,6
202602,20260214,Sem07,5,8,8,0,8,40.4725357142857,0.354625,6
202602,20260214,Sem07,0,23,19,4,12,60.5385638297872,13.9817234042553,6
202602,20260214,Sem07,4,4,4,0,4,36.9096428571429,0.431785714285714,6
202602,20260214,Sem07,17,421,415,6,406,160.270384187082,7.64172661469933,6
202602,20260214,Sem07,2,2,2,0,2,13.5523947368421,0.160026315789474,6
202602,20260214,Sem07,1,8,8,0,8,60.844085106383,0.345531914893617,6
202602,20260214,Sem07,9,1223,1171,52,1093,213.707191363851,15.0966599811232,6
202602,20260214,Sem07,18,81,32,49,2,17.7120498034076,23.566127129751,6
202602,20260214,Sem07,6,15,7,8,4,22.6597806451613,3.1325935483871,6
202602,20260214,Sem07,7,40,14,26,1,11.8842465373961,23.4204349030471,6
202602,20260214,Sem07,10,1141,1140,1,1136,211.243980396902,1.37526371409971,6
202602,20260214,Sem07,11,1100,1097,3,1093,207.400508995248,1.12256449422607,6
202602,20260214,Sem07,3,8,8,0,7,47.0854081632653,3.16897959183673,6
202602,20260214,Sem07,13,667,667,0,667,180.216410313901,0.515402466367713,6
202602,20260214,Sem07,14,567,497,70,338,151.489525935374,55.8966556122449,6
202602,20260214,Sem07,12,1030,1027,3,1011,200.37956647844,1.61680441478439,6
202602,20260214,Sem07,19,67,36,31,4,22.8528189509306,30.1724314720812,6
202602,20260214,Sem07,15,479,464,15,375,168.912487447699,20.7664879707113,6
202602,20260214,Sem07,20,76,27,49,3,21.4425535714286,29.7124397321429,6
202602,20260214,Sem07,16,466,418,48,274,156.488609958506,52.5562764522821,6
202602,20260214,Sem07,21,60,25,35,0,35.015847826087,92.3425869565217,6
202602,20260214,Sem07,22,46,14,32,1,23.7042280701754,51.3606052631579,6
202602,20260214,Sem07,23,34,13,21,0,48.7970869565217,64.1583913043478,6
202602,20260215,Sem08,6,14,13,1,7,41.1885433070866,7.27640157480315,7
202602,20260215,Sem08,3,4,4,0,4,18.9344047619048,0.401285714285714,7
202602,20260215,Sem08,5,6,6,0,6,39.1947291666667,0.740541666666667,7
202602,20260215,Sem08,2,3,3,0,3,15.9383548387097,0.611483870967742,7
202602,20260215,Sem08,7,28,16,12,3,29.0855045454545,16.6925181818182,7
202602,20260215,Sem08,0,13,10,3,6,65.5015072463768,5.58210144927536,7
202602,20260215,Sem08,18,68,53,15,21,41.5743676814988,20.9321405152225,7
202602,20260215,Sem08,11,80,48,32,9,27.3638248407643,25.8873694267516,7
202602,20260215,Sem08,19,54,40,14,7,38.5479009433962,25.5470212264151,7
202602,20260215,Sem08,4,8,8,0,8,32.855,0.391024390243902,7
202602,20260215,Sem08,20,52,24,28,8,30.4800191082803,25.5120222929936,7
202602,20260215,Sem08,8,58,24,34,1,22.7064,50.1691,7
202602,20260215,Sem08,21,39,31,8,13,38.0004039215686,16.9829843137255,7
202602,20260215,Sem08,1,8,8,0,5,32.7871489361702,13.3621914893617,7
202602,20260215,Sem08,13,75,68,7,28,52.7088318584071,15.227585840708,7
202602,20260215,Sem08,9,59,26,33,1,21.3030856610801,40.5607206703911,7
202602,20260215,Sem08,16,70,68,2,46,52.3960214285714,6.27025238095238,7
202602,20260215,Sem08,10,60,50,10,8,32.6438240418118,19.2340226480836,7
202602,20260215,Sem08,22,31,31,0,22,66.0985894039735,7.62767549668874,7
202602,20260215,Sem08,15,75,70,5,46,40.14336328125,6.214677734375,7
202602,20260215,Sem08,23,34,32,2,17,92.1750245901639,19.050106557377,7
202602,20260215,Sem08,12,76,70,6,47,39.2504826989619,7.597223183391,7
202602,20260215,Sem08,17,83,67,16,22,49.1064363256785,23.3706993736952,7
202602,20260215,Sem08,14,62,55,7,32,40.9313300198807,6.7516421471173,7
202602,20260216,Sem08,5,3,3,0,3,42.7689642857143,0.29775,1
202602,20260216,Sem08,1,8,8,0,8,44.9969245283019,0.27588679245283,1
202602,20260216,Sem08,6,9,9,0,9,58.0402777777778,0.335916666666667,1
202602,20260216,Sem08,9,1549,1276,273,591,187.677793930311,124.902324278756,1
202602,20260216,Sem08,7,43,43,0,42,52.385783171521,0.487336569579288,1
202602,20260216,Sem08,0,9,9,0,9,54.1639365079365,0.350920634920635,1
202602,20260216,Sem08,8,707,682,25,542,208.468146411093,26.3562569331158,1
202602,20260216,Sem08,2,3,3,0,3,40.3453488372093,0.259348837209302,1
202602,20260216,Sem08,10,1638,1334,304,390,175.142032501642,134.235857682206,1
202602,20260216,Sem08,4,2,2,0,2,31.9784347826087,0.266869565217391,1
202602,20260216,Sem08,11,1568,1525,43,1111,215.074077401926,30.1423511275546,1
202602,20260216,Sem08,3,3,3,0,3,13.8455833333333,0.241861111111111,1
202602,20260216,Sem08,16,1357,1298,59,1023,232.414645048959,33.2079258378155,1
202602,20260216,Sem08,20,59,46,13,27,23.5923503448276,8.33910896551724,1
202602,20260216,Sem08,12,1524,1473,51,1103,216.317404589808,30.8579737983375,1
202602,20260216,Sem08,15,1326,1081,245,557,191.241537468247,98.5937876799323,1
202602,20260216,Sem08,17,1399,1159,240,692,203.004773867643,90.5197571196094,1
202602,20260216,Sem08,13,1312,1147,165,680,212.087013876843,78.0212116218561,1
202602,20260216,Sem08,18,894,625,269,160,163.562254519774,141.925158757062,1
202602,20260216,Sem08,14,1311,1181,130,741,216.603857743363,76.0404829646017,1
202602,20260216,Sem08,19,519,401,118,153,175.285457409051,104.35822404614,1
202602,20260216,Sem08,21,61,52,9,22,42.1885238095238,17.3998404761905,1
202602,20260216,Sem08,22,32,32,0,32,41.2839333333333,0.224491666666667,1
202602,20260216,Sem08,23,27,27,0,27,59.814796178344,0.39056050955414,1
202602,20260217,Sem08,8,609,604,5,579,185.937205583756,6.51628087986464,2
202602,20260217,Sem08,1,6,5,1,5,81.2967692307692,0.425666666666667,2
202602,20260217,Sem08,0,17,16,1,11,65.2088470588235,8.16992941176471,2
202602,20260217,Sem08,11,1429,1413,16,1224,229.116619945355,12.038474795082,2
202602,20260217,Sem08,19,410,398,12,315,226.427571601942,19.0858252427184,2
202602,20260217,Sem08,9,1263,1208,55,859,216.282237331473,46.831730125523,2
202602,20260217,Sem08,2,3,3,0,3,20.9334857142857,0.2476,2
202602,20260217,Sem08,4,3,3,0,3,38.4805428571429,0.243657142857143,2
202602,20260217,Sem08,20,80,73,7,49,44.7404908485857,7.80213976705491,2
202602,20260217,Sem08,5,4,4,0,4,36.5490322580645,0.386451612903226,2
202602,20260217,Sem08,3,4,4,0,4,85.1916666666667,0.91425,2
202602,20260217,Sem08,13,1170,1129,41,759,220.813901774398,36.4203387991112,2
202602,20260217,Sem08,23,14,14,0,14,47.230404494382,0.401561797752809,2
202602,20260217,Sem08,14,1141,1131,10,929,227.682425595238,13.7858943877551,2
202602,20260217,Sem08,6,15,15,0,15,41.5528347826087,0.464252173913043,2
202602,20260217,Sem08,7,21,21,0,21,17.6102195121951,0.149211382113821,2
202602,20260217,Sem08,10,1452,1323,129,792,210.050785548264,76.5849200847662,2
202602,20260217,Sem08,16,1096,1091,5,1085,212.010548484849,1.45723131313131,2
202602,20260217,Sem08,12,1309,1308,1,1266,226.105133128295,3.85350417398945,2
202602,20260217,Sem08,17,1152,1108,44,752,244.047988051948,37.3777662337662,2
202602,20260217,Sem08,15,1066,1035,31,789,223.84893856383,30.4946169326224,2
202602,20260217,Sem08,18,742,618,124,341,201.267716098622,85.6016272661349,2
202602,20260217,Sem08,21,57,46,11,25,46.121621761658,12.7706735751295,2
202602,20260217,Sem08,22,31,31,0,31,46.3580390243902,0.222053658536585,2
202602,20260218,Sem08,4,3,3,0,3,88.8860909090909,0.793272727272727,3
202602,20260218,Sem08,1,3,3,0,3,38.057,0.229814814814815,3
202602,20260218,Sem08,13,1146,1129,17,966,226.566442744324,12.7982270483712,3
202602,20260218,Sem08,0,17,16,1,13,61.6306,4.47655,3
202602,20260218,Sem08,17,1052,1043,9,1020,227.329656487874,4.19541427686139,3
202602,20260218,Sem08,3,2,2,0,2,30.6918260869565,0.243130434782609,3
202602,20260218,Sem08,5,11,11,0,10,97.8411578947369,2.13981578947368,3
202602,20260218,Sem08,2,3,3,0,3,34.4111363636364,0.368636363636364,3
202602,20260218,Sem08,14,1113,1099,14,944,224.634352828546,12.1631851610078,3
202602,20260218,Sem08,7,44,44,0,40,44.6947563739377,2.23816147308782,3
202602,20260218,Sem08,8,651,640,11,589,199.455475661828,11.1629111870196,3
202602,20260218,Sem08,6,11,11,0,11,29.1511160714286,0.287142857142857,3
202602,20260218,Sem08,18,757,645,112,375,206.593670705631,76.7940185317177,3
202602,20260218,Sem08,12,1245,1243,2,1210,228.462541818182,3.26435136363637,3
202602,20260218,Sem08,9,1267,1237,30,882,219.332478507322,32.6796507636561,3
202602,20260218,Sem08,22,43,43,0,43,67.8537017543859,0.203929824561404,3
202602,20260218,Sem08,19,463,414,49,254,187.476618997912,50.7374686847599,3
202602,20260218,Sem08,15,1069,1017,52,717,200.496388020833,32.25549375,3
202602,20260218,Sem08,10,1451,1344,107,807,216.7184998626,76.8033070211582,3
202602,20260218,Sem08,16,1102,1101,1,1101,219.476288451712,0.994584057230454,3
202602,20260218,Sem08,11,1352,1349,3,1275,214.575497927032,5.32152549751244,3
202602,20260218,Sem08,20,59,58,1,52,37.7070165137615,1.57566055045872,3
202602,20260218,Sem08,23,19,19,0,19,80.6410465116279,0.472546511627907,3
202602,20260218,Sem08,21,62,55,7,22,62.0013397260274,21.0104849315069,3
202602,20260219,Sem08,1,1,1,0,1,12.7261290322581,0.0956129032258065,4
202602,20260219,Sem08,18,791,573,218,186,172.455012803235,117.355241239892,4
202602,20260219,Sem08,3,1,1,0,1,22.61784,0.12936,4
202602,20260219,Sem08,11,1402,1401,1,1366,222.436054266777,2.90124772162386,4
202602,20260219,Sem08,8,674,666,8,628,190.803933755274,5.92894219409282,4
202602,20260219,Sem08,2,3,3,0,3,34.6240333333333,0.2961,4
202602,20260219,Sem08,16,1197,1195,2,1186,203.254545603368,1.61770696913003,4
202602,20260219,Sem08,0,21,21,0,18,92.7194,7.02068571428572,4
202602,20260219,Sem08,10,1387,1334,53,906,224.109754096045,38.044988559322,4
202602,20260219,Sem08,19,433,418,15,317,197.877282860147,24.8947639327024,4
202602,20260219,Sem08,17,1194,1048,146,648,198.718493732591,76.1443370473537,4
202602,20260219,Sem08,4,1,1,0,1,24.1468181818182,0.134272727272727,4
202602,20260219,Sem08,12,1249,1243,6,1242,220.046373793104,1.13061931034483,4
202602,20260219,Sem08,9,1259,1231,28,867,223.733171265461,33.011981208373,4
202602,20260219,Sem08,13,1093,1087,6,952,224.79713866878,10.092412572636,4
202602,20260219,Sem08,5,7,6,1,6,57.774945945946,0.378297297297297,4
202602,20260219,Sem08,14,1045,1044,1,1044,218.636456977585,1.02679790310195,4
202602,20260219,Sem08,20,58,57,1,51,34.9819230769231,1.53976923076923,4
202602,20260219,Sem08,6,12,12,0,12,45.3214166666667,0.406333333333333,4
202602,20260219,Sem08,22,41,41,0,41,63.3101230769231,0.222,4
202602,20260219,Sem08,7,38,37,1,37,31.9250718232044,0.15078729281768,4
202602,20260219,Sem08,23,15,15,0,15,35.8063445378151,0.38709243697479,4
202602,20260219,Sem08,15,1091,1065,26,742,212.539109910836,34.6778861454013,4
202602,20260219,Sem08,21,46,42,4,23,43.1006078947368,9.90848157894737,4
202602,20260220,Sem08,2,3,3,0,3,33.9632272727273,0.939954545454546,5
202602,20260220,Sem08,10,1474,1271,203,728,185.874097179878,93.2840794588414,5
202602,20260220,Sem08,7,34,34,0,34,31.7098122977346,0.311440129449838,5
202602,20260220,Sem08,15,1347,1094,253,508,170.59034194831,107.238515506958,5
202602,20260220,Sem08,3,4,4,0,4,125.891083333333,0.99425,5
202602,20260220,Sem08,0,14,13,1,13,55.4947176470588,0.388423529411765,5
202602,20260220,Sem08,8,654,646,8,557,206.341394138233,10.9979746281715,5
202602,20260220,Sem08,1,1,1,0,1,4.02851351351351,0.0906486486486486,5
202602,20260220,Sem08,12,1326,1324,2,1305,186.592231561754,2.1655971227516,5
202602,20260220,Sem08,5,4,4,0,4,40.4207714285714,0.370371428571429,5
202602,20260220,Sem08,9,1451,1270,181,763,210.584987990504,80.2219187264349,5
202602,20260220,Sem08,4,3,3,0,3,49.4609333333333,0.2893,5
202602,20260220,Sem08,14,1311,1148,163,671,179.109712292762,85.126945208249,5
202602,20260220,Sem08,6,16,16,0,16,42.8013789473684,0.379894736842105,5
202602,20260220,Sem08,16,1360,1229,131,784,190.455756400157,48.3284052776684,5
202602,20260220,Sem08,21,69,60,9,33,47.6258950617284,9.7970658436214,5
202602,20260220,Sem08,17,1291,1061,230,596,189.217572857529,83.7517921735605,5
202602,20260220,Sem08,11,1477,1369,108,844,188.611195723684,61.2029473684211,5
202602,20260220,Sem08,18,870,627,243,293,161.074286857143,87.6253194285714,5
202602,20260220,Sem08,22,45,45,0,42,45.4715,2.40789310344828,5
202602,20260220,Sem08,13,1266,1108,158,678,176.90013390144,67.3705241775666,5
202602,20260220,Sem08,19,492,434,58,237,178.887536952555,51.5318485401459,5
202602,20260220,Sem08,20,61,61,0,53,40.6967830188679,1.40208647798742,5
202602,20260220,Sem08,23,23,23,0,23,40.2376162790698,0.292494186046512,5
202602,20260221,Sem08,3,8,8,0,8,55.9529032258065,0.818032258064516,6
202602,20260221,Sem08,13,851,849,2,832,185.157308041113,2.05479292623942,6
202602,20260221,Sem08,7,53,27,26,2,21.80468,20.37331,6
202602,20260221,Sem08,9,1405,1286,119,972,209.444079374746,35.9068337393422,6
202602,20260221,Sem08,4,8,8,0,8,67.0996363636364,0.478522727272727,6
202602,20260221,Sem08,0,32,27,5,20,36.8139230769231,8.68142307692308,6
202602,20260221,Sem08,8,85,51,34,18,15.8119831932773,17.8577361344538,6
202602,20260221,Sem08,2,8,8,0,8,15.9118476190476,0.191542857142857,6
202602,20260221,Sem08,20,82,26,56,3,20.4515516569201,32.716783625731,6
202602,20260221,Sem08,18,88,59,29,13,29.5148348045397,25.8070895334174,6
202602,20260221,Sem08,10,1323,1123,200,558,186.239389086595,77.2943962040332,6
202602,20260221,Sem08,15,628,392,236,84,124.664834312081,126.597909395973,6
202602,20260221,Sem08,21,58,20,38,2,23.7664353932584,57.0197162921348,6
202602,20260221,Sem08,1,6,6,0,6,12.4824594594595,0.202391891891892,6
202602,20260221,Sem08,14,661,439,222,143,133.758135847526,111.840602595296,6
202602,20260221,Sem08,5,7,7,0,7,61.6171025641026,0.381871794871795,6
202602,20260221,Sem08,16,584,392,192,88,129.85699129678,131.310351610096,6
202602,20260221,Sem08,6,16,16,0,8,33.2078275862069,9.79635172413793,6
202602,20260221,Sem08,17,486,295,191,84,134.231255319149,105.286612765957,6
202602,20260221,Sem08,11,1417,1259,158,659,196.852194101773,70.7765927139552,6
202602,20260221,Sem08,19,75,38,37,4,21.8252621951219,25.6730792682927,6
202602,20260221,Sem08,12,1282,1177,105,656,200.222243073048,66.4764263923845,6
202602,20260221,Sem08,23,17,10,7,6,24.2433435114504,8.1596641221374,6
202602,20260221,Sem08,22,42,25,17,3,33.6487685950413,29.3114297520661,6
202602,20260222,Sem09,8,67,31,36,4,26.7265979643766,37.2506081424936,7
202602,20260222,Sem09,4,1,1,0,1,9.82006666666667,0.110466666666667,7
202602,20260222,Sem09,0,8,7,1,3,17.2319888888889,8.30624444444445,7
202602,20260222,Sem09,2,4,4,0,4,10.8639710144928,0.0937536231884058,7
202602,20260222,Sem09,16,56,44,12,18,43.0772969187675,22.4623529411765,7
202602,20260222,Sem09,7,27,23,4,12,31.133625,12.9540144230769,7
202602,20260222,Sem09,1,12,4,8,1,20.9250816326531,26.0089591836735,7
202602,20260222,Sem09,3,4,4,0,4,42.3511891891892,0.280864864864865,7
202602,20260222,Sem09,5,8,7,1,6,40.5013260869565,1.52834782608696,7
202602,20260222,Sem09,6,9,7,2,6,25.3113535353535,1.74785858585859,7
202602,20260222,Sem09,10,95,62,33,17,30.5907738461538,21.7759784615385,7
202602,20260222,Sem09,18,59,39,20,5,44.3005043227666,32.3331095100865,7
202602,20260222,Sem09,11,88,55,33,8,35.635420970266,23.0857183098592,7
202602,20260222,Sem09,12,97,60,37,8,29.4952434782609,23.5568449275362,7
202602,20260222,Sem09,17,75,65,10,33,51.3197941176471,12.9968995098039,7
202602,20260222,Sem09,9,82,41,41,5,27.1082660377359,45.2058679245283,7
202602,20260222,Sem09,19,56,40,16,8,29.265161038961,31.7942727272727,7
202602,20260222,Sem09,22,23,21,2,16,56.7515891472868,8.14544186046512,7
202602,20260222,Sem09,20,40,35,5,20,38.6222226415094,15.471879245283,7
202602,20260222,Sem09,23,20,17,3,12,61.5759523809524,11.900219047619,7
202602,20260222,Sem09,21,42,31,11,15,51.0990178571429,13.4680089285714,7
202602,20260222,Sem09,13,68,56,12,25,42.3239258555133,20.7263536121673,7
202602,20260222,Sem09,15,75,48,27,14,46.3427226107226,42.5818088578089,7
202602,20260222,Sem09,14,83,70,13,49,40.6670797773655,9.93558256029685,7
202602,20260223,Sem09,8,652,646,6,572,212.997772933697,9.81629745685741,1
202602,20260223,Sem09,4,1,1,0,1,0.682947368421053,0.167631578947368,1
202602,20260223,Sem09,1,2,2,0,1,13.6420434782609,12.0520434782609,1
202602,20260223,Sem09,0,14,13,1,7,97.6186530612245,19.8418367346939,1
202602,20260223,Sem09,11,1424,1386,38,1162,218.242107304117,19.5401613545816,1
202602,20260223,Sem09,10,1695,1313,382,377,186.540668286537,164.388313894889,1
202602,20260223,Sem09,6,11,11,0,11,34.7124606741573,0.340629213483146,1
202602,20260223,Sem09,2,5,5,0,5,74.66484,0.3454,1
202602,20260223,Sem09,12,1414,1405,9,1258,239.696714740866,7.99328922401019,1
202602,20260223,Sem09,5,5,5,0,5,39.3052432432432,0.30572972972973,1
202602,20260223,Sem09,23,22,22,0,22,61.6959423076923,0.474923076923077,1
202602,20260223,Sem09,13,1300,1170,130,687,229.659763862782,79.2976492011279,1
202602,20260223,Sem09,3,1,1,0,1,2.761,0.168809523809524,1
202602,20260223,Sem09,7,30,30,0,30,23.9422946708464,0.185495297805643,1
202602,20260223,Sem09,9,1536,1294,242,629,211.853099186992,121.018216666667,1
202602,20260223,Sem09,14,1102,1086,16,916,221.230606390153,14.4172912662266,1
202602,20260223,Sem09,15,1338,1124,214,572,212.379962184226,111.249881238447,1
202602,20260223,Sem09,16,1269,1243,26,1035,232.833557874763,22.0466942599621,1
202602,20260223,Sem09,17,1256,1115,141,812,230.158556081401,61.009457406531,1
202602,20260223,Sem09,22,38,38,0,37,56.2497892376682,0.828130044843049,1
202602,20260223,Sem09,18,761,625,136,294,191.794552269601,104.446254126548,1
202602,20260223,Sem09,19,435,403,32,284,206.901597402598,41.6057939787485,1
202602,20260223,Sem09,20,61,58,3,45,38.4271399253731,2.67444776119403,1
202602,20260223,Sem09,21,49,49,0,47,42.4922816091954,0.785629310344828,1
202602,20260224,Sem09,4,2,2,0,2,25.7754666666667,0.4118,2
202602,20260224,Sem09,6,14,14,0,14,38.1794956521739,0.333060869565217,2
202602,20260224,Sem09,0,14,14,0,14,66.6738484848485,0.379984848484848,2
202602,20260224,Sem09,1,8,8,0,8,73.64444,0.9366,2
202602,20260224,Sem09,5,5,5,0,5,76.405962962963,0.534296296296296,2
202602,20260224,Sem09,3,0,0,0,0,0.0,0.0,2
202602,20260224,Sem09,8,625,620,5,586,221.452023671498,5.93395797101449,2
202602,20260224,Sem09,2,5,5,0,5,68.2330689655172,0.366206896551724,2
202602,20260224,Sem09,15,1485,1105,380,347,171.753196681865,142.53739678318,2
202602,20260224,Sem09,7,41,37,4,27,45.4139515570934,6.00108650519031,2
202602,20260224,Sem09,16,1287,1257,30,1001,231.16609253593,26.3069684206444,2
202602,20260224,Sem09,11,1375,1373,2,1329,233.108599861304,4.57931067961165,2
202602,20260224,Sem09,19,395,393,2,347,208.786174683544,9.33228734177216,2
202602,20260224,Sem09,9,1352,1265,87,871,227.98924277726,54.7569126281454,2
202602,20260224,Sem09,20,66,62,4,44,32.8774772727273,3.11493506493506,2
202602,20260224,Sem09,12,1272,1269,3,1258,238.032498811787,2.03873336501901,2
